item_id,is_hidden,categories,timestamp,labels,comment
item_189,False,['Dresses'],2024-04-13T16:48:18.535899,"{'subcategory': 'Evening Dress', 'price': 369.61, 'color': 'Yellow', 'pattern': 'Plaid', 'material': 'Polyester', 'brand': 'Prada', 'condition': 'Vintage'}",Yellow Plaid Evening Dress by Prada (Vintage)
item_190,False,['Bottoms'],2024-05-02T01:21:10.535899,"{'subcategory': 'Shorts', 'price': 33.58, 'color': 'Black', 'pattern': 'Solid', 'material': 'Denim', 'brand': ""Levi's"", 'condition': 'Vintage'}",Black Solid Shorts by Levi's (Vintage)
item_191,False,['Tops'],2024-07-08T01:08:11.535899,"{'subcategory': 'T-Shirt', 'price': 140.39, 'color': 'Gray', 'pattern': 'Animal Print', 'material': 'Silk', 'brand': 'Prada', 'condition': 'Vintage'}",Gray Animal Print T-Shirt by Prada (Vintage)
item_192,False,['Shoes'],2024-08-03T03:58:05.535899,"{'subcategory': 'Sandals', 'price': 46.64, 'color': 'Gray', 'pattern': 'Floral', 'material': 'Cotton', 'brand': 'Adidas', 'condition': 'Vintage'}",Gray Floral Sandals by Adidas (Vintage)
item_193,False,['Dresses'],2024-03-16T15:46:51.535899,"{'subcategory': 'Midi Dress', 'price': 42.55, 'color': 'White', 'pattern': 'Animal Print', 'material': 'Leather', 'brand': 'Nike', 'condition': 'Well Used'}",White Animal Print Midi Dress by Nike (Well Used)
item_194,False,['Bottoms'],2024-09-12T11:41:47.535899,"{'subcategory': 'Trousers', 'price': 51.44, 'color': 'Brown', 'pattern': 'Floral', 'material': 'Polyester', 'brand': ""Levi's"", 'condition': 'Vintage'}",Brown Floral Trousers by Levi's (Vintage)
item_195,False,['Shoes'],2024-09-20T07:40:08.535899,"{'subcategory': 'Heels', 'price': 60.84, 'color': 'Gray', 'pattern': 'Floral', 'material': 'Silk', 'brand': 'Local Brand', 'condition': 'Like New'}",Gray Floral Heels by Local Brand (Like New)
item_196,False,['Dresses'],2024-11-18T04:43:50.535899,"{'subcategory': 'Maxi Dress', 'price': 112.96, 'color': 'Yellow', 'pattern': 'Floral', 'material': 'Polyester', 'brand': 'Adidas', 'condition': 'Like New'}",Yellow Floral Maxi Dress by Adidas (Like New)
item_197,False,['Bottoms'],2024-07-22T13:31:59.535899,"{'subcategory': 'Shorts', 'price': 34.66, 'color': 'Pink', 'pattern': 'Animal Print', 'material': 'Polyester', 'brand': 'H&M', 'condition': 'Vintage'}",Pink Animal Print Shorts by H&M (Vintage)
item_198,False,['Bottoms'],2024-07-10T01:06:06.535899,"{'subcategory': 'Shorts', 'price': 333.3, 'color': 'Gray', 'pattern': 'Floral', 'material': 'Wool', 'brand': 'Gucci', 'condition': 'Like New'}",Gray Floral Shorts by Gucci (Like New)
item_199,False,['Bottoms'],2024-10-29T19:02:44.535899,"{'subcategory': 'Skirt', 'price': 95.68, 'color': 'Brown', 'pattern': 'Striped', 'material': 'Leather', 'brand': 'Gucci', 'condition': 'Vintage'}",Brown Striped Skirt by Gucci (Vintage)
item_200,False,['Outerwear'],2024-12-28T15:30:52.535899,"{'subcategory': 'Jacket', 'price': 128.3, 'color': 'Yellow', 'pattern': 'Animal Print', 'material': 'Leather', 'brand': 'Adidas', 'condition': 'Vintage'}",Yellow Animal Print Jacket by Adidas (Vintage)
item_201,False,['Tops'],2024-10-22T21:38:21.535899,"{'subcategory': 'T-Shirt', 'price': 36.44, 'color': 'Black', 'pattern': 'Polka Dot', 'material': 'Leather', 'brand': 'Adidas', 'condition': 'Vintage'}",Black Polka Dot T-Shirt by Adidas (Vintage)
item_202,False,['Bottoms'],2024-01-24T09:51:12.535899,"{'subcategory': 'Shorts', 'price': 306.58, 'color': 'Black', 'pattern': 'Solid', 'material': 'Denim', 'brand': 'Prada', 'condition': 'Like New'}",Black Solid Shorts by Prada (Like New)
item_203,False,['Shoes'],2024-10-07T06:22:02.535899,"{'subcategory': 'Boots', 'price': 81.59, 'color': 'Black', 'pattern': 'Animal Print', 'material': 'Polyester', 'brand': 'Uniqlo', 'condition': 'Like New'}",Black Animal Print Boots by Uniqlo (Like New)
item_204,False,['Tops'],2024-03-16T13:10:54.535899,"{'subcategory': 'Sweater', 'price': 138.78, 'color': 'Gray', 'pattern': 'Animal Print', 'material': 'Silk', 'brand': 'Gucci', 'condition': 'Gently Used'}",Gray Animal Print Sweater by Gucci (Gently Used)
item_205,False,['Bottoms'],2025-01-01T06:20:12.535899,"{'subcategory': 'Leggings', 'price': 12.98, 'color': 'Green', 'pattern': 'Solid', 'material': 'Leather', 'brand': 'Local Brand', 'condition': 'Well Used'}",Green Solid Leggings by Local Brand (Well Used)
item_206,False,['Dresses'],2024-06-02T23:08:31.535899,"{'subcategory': 'Maxi Dress', 'price': 32.53, 'color': 'Brown', 'pattern': 'Striped', 'material': 'Cotton', 'brand': 'Local Brand', 'condition': 'Well Used'}",Brown Striped Maxi Dress by Local Brand (Well Used)
item_207,False,['Outerwear'],2024-01-14T13:11:18.535899,"{'subcategory': 'Cardigan', 'price': 69.39, 'color': 'Brown', 'pattern': 'Animal Print', 'material': 'Silk', 'brand': ""Levi's"", 'condition': 'Well Used'}",Brown Animal Print Cardigan by Levi's (Well Used)
item_208,False,['Tops'],2024-12-28T07:42:38.535899,"{'subcategory': 'Blouse', 'price': 14.3, 'color': 'Brown', 'pattern': 'Solid', 'material': 'Denim', 'brand': ""Levi's"", 'condition': 'Well Used'}",Brown Solid Blouse by Levi's (Well Used)
item_209,False,['Shoes'],2024-12-02T09:29:35.535899,"{'subcategory': 'Sandals', 'price': 11.53, 'color': 'Brown', 'pattern': 'Plaid', 'material': 'Silk', 'brand': 'Local Brand', 'condition': 'Well Used'}",Brown Plaid Sandals by Local Brand (Well Used)
item_210,False,['Dresses'],2024-11-30T10:26:49.535899,"{'subcategory': 'Mini Dress', 'price': 48.48, 'color': 'Brown', 'pattern': 'Polka Dot', 'material': 'Cotton', 'brand': 'H&M', 'condition': 'Gently Used'}",Brown Polka Dot Mini Dress by H&M (Gently Used)
item_211,False,['Bottoms'],2024-12-28T04:35:43.535899,"{'subcategory': 'Skirt', 'price': 17.44, 'color': 'Red', 'pattern': 'Polka Dot', 'material': 'Denim', 'brand': 'Uniqlo', 'condition': 'Gently Used'}",Red Polka Dot Skirt by Uniqlo (Gently Used)
item_212,False,['Bottoms'],2024-02-24T19:34:15.535899,"{'subcategory': 'Leggings', 'price': 123.57, 'color': 'Purple', 'pattern': 'Floral', 'material': 'Silk', 'brand': 'Prada', 'condition': 'Vintage'}",Purple Floral Leggings by Prada (Vintage)
item_213,False,['Dresses'],2024-10-08T19:31:34.535899,"{'subcategory': 'Mini Dress', 'price': 45.76, 'color': 'Green', 'pattern': 'Polka Dot', 'material': 'Linen', 'brand': 'Uniqlo', 'condition': 'Like New'}",Green Polka Dot Mini Dress by Uniqlo (Like New)
item_214,False,['Tops'],2024-05-25T18:16:37.535899,"{'subcategory': 'T-Shirt', 'price': 29.98, 'color': 'Pink', 'pattern': 'Plaid', 'material': 'Silk', 'brand': 'Uniqlo', 'condition': 'Like New'}",Pink Plaid T-Shirt by Uniqlo (Like New)
item_215,False,['Shoes'],2024-05-18T19:16:42.535899,"{'subcategory': 'Sandals', 'price': 38.54, 'color': 'Black', 'pattern': 'Floral', 'material': 'Wool', 'brand': 'Uniqlo', 'condition': 'Well Used'}",Black Floral Sandals by Uniqlo (Well Used)
item_216,False,['Outerwear'],2024-07-14T20:13:38.535899,"{'subcategory': 'Jacket', 'price': 46.7, 'color': 'Black', 'pattern': 'Striped', 'material': 'Leather', 'brand': 'H&M', 'condition': 'Well Used'}",Black Striped Jacket by H&M (Well Used)
item_217,False,['Accessories'],2024-02-12T15:31:18.535899,"{'subcategory': 'Hats', 'price': 14.39, 'color': 'Pink', 'pattern': 'Polka Dot', 'material': 'Denim', 'brand': 'Local Brand', 'condition': 'Like New'}",Pink Polka Dot Hats by Local Brand (Like New)
item_218,False,['Dresses'],2024-09-04T18:34:09.535899,"{'subcategory': 'Mini Dress', 'price': 72.76, 'color': 'White', 'pattern': 'Striped', 'material': 'Leather', 'brand': 'Gucci', 'condition': 'Well Used'}",White Striped Mini Dress by Gucci (Well Used)
item_219,False,['Outerwear'],2024-10-02T23:33:08.535899,"{'subcategory': 'Blazer', 'price': 241.41, 'color': 'Purple', 'pattern': 'Floral', 'material': 'Polyester', 'brand': 'Prada', 'condition': 'Well Used'}",Purple Floral Blazer by Prada (Well Used)
item_220,False,['Tops'],2024-03-14T17:25:29.535899,"{'subcategory': 'Blouse', 'price': 13.51, 'color': 'Purple', 'pattern': 'Solid', 'material': 'Cotton', 'brand': 'Uniqlo', 'condition': 'Well Used'}",Purple Solid Blouse by Uniqlo (Well Used)
item_221,False,['Accessories'],2024-07-25T22:27:50.535899,"{'subcategory': 'Scarves', 'price': 36.08, 'color': 'Yellow', 'pattern': 'Polka Dot', 'material': 'Linen', 'brand': 'Uniqlo', 'condition': 'Gently Used'}",Yellow Polka Dot Scarves by Uniqlo (Gently Used)
item_222,False,['Tops'],2024-08-23T14:25:45.535899,"{'subcategory': 'T-Shirt', 'price': 14.4, 'color': 'Blue', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'Adidas', 'condition': 'Well Used'}",Blue Solid T-Shirt by Adidas (Well Used)
item_223,False,['Tops'],2024-06-10T20:43:05.535899,"{'subcategory': 'Blouse', 'price': 18.89, 'color': 'Brown', 'pattern': 'Solid', 'material': 'Denim', 'brand': 'H&M', 'condition': 'Well Used'}",Brown Solid Blouse by H&M (Well Used)
item_224,False,['Outerwear'],2024-03-19T11:07:20.535899,"{'subcategory': 'Cardigan', 'price': 307.76, 'color': 'Red', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'Prada', 'condition': 'Gently Used'}",Red Solid Cardigan by Prada (Gently Used)
item_225,False,['Tops'],2024-09-16T14:45:26.535899,"{'subcategory': 'Sweater', 'price': 26.4, 'color': 'Blue', 'pattern': 'Plaid', 'material': 'Linen', 'brand': 'Adidas', 'condition': 'Well Used'}",Blue Plaid Sweater by Adidas (Well Used)
item_226,False,['Tops'],2024-09-12T02:35:59.535899,"{'subcategory': 'T-Shirt', 'price': 32.31, 'color': 'Purple', 'pattern': 'Polka Dot', 'material': 'Linen', 'brand': 'Local Brand', 'condition': 'Vintage'}",Purple Polka Dot T-Shirt by Local Brand (Vintage)
item_227,False,['Outerwear'],2024-12-10T06:40:02.535899,"{'subcategory': 'Blazer', 'price': 96.78, 'color': 'Red', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'Adidas', 'condition': 'Vintage'}",Red Solid Blazer by Adidas (Vintage)
item_228,False,['Outerwear'],2024-09-10T14:02:33.535899,"{'subcategory': 'Cardigan', 'price': 33.63, 'color': 'Blue', 'pattern': 'Striped', 'material': 'Cotton', 'brand': 'Uniqlo', 'condition': 'Well Used'}",Blue Striped Cardigan by Uniqlo (Well Used)
item_229,False,['Bottoms'],2024-09-09T22:34:17.535899,"{'subcategory': 'Leggings', 'price': 30.31, 'color': 'Yellow', 'pattern': 'Polka Dot', 'material': 'Denim', 'brand': 'Local Brand', 'condition': 'Vintage'}",Yellow Polka Dot Leggings by Local Brand (Vintage)
item_230,False,['Tops'],2024-01-11T12:11:56.535899,"{'subcategory': 'Sweater', 'price': 182.52, 'color': 'Black', 'pattern': 'Plaid', 'material': 'Leather', 'brand': 'Gucci', 'condition': 'Vintage'}",Black Plaid Sweater by Gucci (Vintage)
item_231,False,['Outerwear'],2024-04-16T13:30:04.535899,"{'subcategory': 'Coat', 'price': 30.43, 'color': 'Brown', 'pattern': 'Solid', 'material': 'Cotton', 'brand': 'Local Brand', 'condition': 'Gently Used'}",Brown Solid Coat by Local Brand (Gently Used)
item_232,False,['Tops'],2024-02-15T05:09:43.535899,"{'subcategory': 'Blouse', 'price': 34.09, 'color': 'Purple', 'pattern': 'Solid', 'material': 'Cotton', 'brand': 'Local Brand', 'condition': 'Vintage'}",Purple Solid Blouse by Local Brand (Vintage)
item_233,False,['Outerwear'],2024-12-25T15:56:37.535899,"{'subcategory': 'Jacket', 'price': 57.81, 'color': 'Yellow', 'pattern': 'Solid', 'material': 'Wool', 'brand': 'H&M', 'condition': 'Gently Used'}",Yellow Solid Jacket by H&M (Gently Used)
item_234,False,['Outerwear'],2024-04-24T22:29:08.535899,"{'subcategory': 'Jacket', 'price': 148.46, 'color': 'Pink', 'pattern': 'Polka Dot', 'material': 'Leather', 'brand': 'Adidas', 'condition': 'Gently Used'}",Pink Polka Dot Jacket by Adidas (Gently Used)
item_235,False,['Dresses'],2024-04-03T21:52:06.535899,"{'subcategory': 'Mini Dress', 'price': 117.34, 'color': 'Brown', 'pattern': 'Striped', 'material': 'Wool', 'brand': 'Adidas', 'condition': 'Vintage'}",Brown Striped Mini Dress by Adidas (Vintage)
item_236,False,['Tops'],2024-12-17T16:58:55.535899,"{'subcategory': 'Blouse', 'price': 33.24, 'color': 'Pink', 'pattern': 'Solid', 'material': 'Silk', 'brand': ""Levi's"", 'condition': 'Gently Used'}",Pink Solid Blouse by Levi's (Gently Used)
item_237,False,['Bottoms'],2024-03-02T18:12:48.535899,"{'subcategory': 'Trousers', 'price': 46.18, 'color': 'Pink', 'pattern': 'Plaid', 'material': 'Denim', 'brand': ""Levi's"", 'condition': 'Gently Used'}",Pink Plaid Trousers by Levi's (Gently Used)
item_238,False,['Outerwear'],2024-04-11T14:55:01.535899,"{'subcategory': 'Blazer', 'price': 66.99, 'color': 'Blue', 'pattern': 'Plaid', 'material': 'Leather', 'brand': 'Adidas', 'condition': 'Well Used'}",Blue Plaid Blazer by Adidas (Well Used)
item_239,False,['Tops'],2024-09-03T19:32:50.535899,"{'subcategory': 'Sweater', 'price': 178.99, 'color': 'Green', 'pattern': 'Floral', 'material': 'Denim', 'brand': 'Prada', 'condition': 'Vintage'}",Green Floral Sweater by Prada (Vintage)
item_240,False,['Tops'],2024-05-29T01:06:27.535899,"{'subcategory': 'Sweater', 'price': 41.29, 'color': 'Pink', 'pattern': 'Floral', 'material': 'Leather', 'brand': 'Zara', 'condition': 'Vintage'}",Pink Floral Sweater by Zara (Vintage)
item_241,False,['Dresses'],2024-05-01T11:40:52.535899,"{'subcategory': 'Evening Dress', 'price': 184.33, 'color': 'White', 'pattern': 'Polka Dot', 'material': 'Polyester', 'brand': 'Gucci', 'condition': 'Well Used'}",White Polka Dot Evening Dress by Gucci (Well Used)
item_242,False,['Dresses'],2024-08-14T02:12:02.535899,"{'subcategory': 'Midi Dress', 'price': 116.19, 'color': 'Pink', 'pattern': 'Animal Print', 'material': 'Wool', 'brand': 'Nike', 'condition': 'Like New'}",Pink Animal Print Midi Dress by Nike (Like New)
item_243,False,['Shoes'],2024-09-27T18:31:00.535899,"{'subcategory': 'Sneakers', 'price': 37.9, 'color': 'Pink', 'pattern': 'Plaid', 'material': 'Polyester', 'brand': ""Levi's"", 'condition': 'Well Used'}",Pink Plaid Sneakers by Levi's (Well Used)
item_244,False,['Tops'],2024-08-27T20:10:26.535899,"{'subcategory': 'Tank Top', 'price': 25.86, 'color': 'White', 'pattern': 'Polka Dot', 'material': 'Silk', 'brand': 'Local Brand', 'condition': 'Gently Used'}",White Polka Dot Tank Top by Local Brand (Gently Used)
item_245,False,['Dresses'],2024-01-10T22:54:29.535899,"{'subcategory': 'Evening Dress', 'price': 45.25, 'color': 'Red', 'pattern': 'Plaid', 'material': 'Silk', 'brand': 'Local Brand', 'condition': 'Vintage'}",Red Plaid Evening Dress by Local Brand (Vintage)
item_246,False,['Shoes'],2024-11-11T00:31:39.535899,"{'subcategory': 'Sneakers', 'price': 56.74, 'color': 'Red', 'pattern': 'Striped', 'material': 'Silk', 'brand': 'Zara', 'condition': 'Gently Used'}",Red Striped Sneakers by Zara (Gently Used)
item_247,False,['Tops'],2024-03-26T13:24:51.535899,"{'subcategory': 'T-Shirt', 'price': 46.36, 'color': 'Black', 'pattern': 'Animal Print', 'material': 'Silk', 'brand': 'Nike', 'condition': 'Gently Used'}",Black Animal Print T-Shirt by Nike (Gently Used)
item_248,False,['Dresses'],2024-08-16T21:06:55.535899,"{'subcategory': 'Midi Dress', 'price': 52.83, 'color': 'Pink', 'pattern': 'Animal Print', 'material': 'Linen', 'brand': 'Uniqlo', 'condition': 'Like New'}",Pink Animal Print Midi Dress by Uniqlo (Like New)
item_249,False,['Outerwear'],2024-07-20T09:09:54.535899,"{'subcategory': 'Blazer', 'price': 57.55, 'color': 'Brown', 'pattern': 'Animal Print', 'material': 'Cotton', 'brand': 'Adidas', 'condition': 'Like New'}",Brown Animal Print Blazer by Adidas (Like New)
item_250,False,['Tops'],2024-11-21T07:46:23.535899,"{'subcategory': 'Shirt', 'price': 32.07, 'color': 'Red', 'pattern': 'Polka Dot', 'material': 'Polyester', 'brand': 'Uniqlo', 'condition': 'Vintage'}",Red Polka Dot Shirt by Uniqlo (Vintage)
item_251,False,['Shoes'],2024-05-05T23:50:57.535899,"{'subcategory': 'Sandals', 'price': 73.7, 'color': 'White', 'pattern': 'Floral', 'material': 'Silk', 'brand': 'Zara', 'condition': 'Gently Used'}",White Floral Sandals by Zara (Gently Used)
item_252,False,['Bottoms'],2024-08-29T09:08:42.535899,"{'subcategory': 'Shorts', 'price': 183.16, 'color': 'Purple', 'pattern': 'Polka Dot', 'material': 'Silk', 'brand': 'Prada', 'condition': 'Like New'}",Purple Polka Dot Shorts by Prada (Like New)
item_253,False,['Dresses'],2024-08-14T08:21:53.535899,"{'subcategory': 'Maxi Dress', 'price': 96.45, 'color': 'Red', 'pattern': 'Striped', 'material': 'Cotton', 'brand': ""Levi's"", 'condition': 'Vintage'}",Red Striped Maxi Dress by Levi's (Vintage)
item_254,False,['Dresses'],2024-10-13T07:53:06.535899,"{'subcategory': 'Mini Dress', 'price': 94.82, 'color': 'Yellow', 'pattern': 'Floral', 'material': 'Silk', 'brand': 'Adidas', 'condition': 'Vintage'}",Yellow Floral Mini Dress by Adidas (Vintage)
item_255,False,['Bottoms'],2024-08-28T15:02:24.535899,"{'subcategory': 'Shorts', 'price': 143.33, 'color': 'Green', 'pattern': 'Floral', 'material': 'Cotton', 'brand': 'Prada', 'condition': 'Like New'}",Green Floral Shorts by Prada (Like New)
item_256,False,['Outerwear'],2024-07-19T00:15:59.535899,"{'subcategory': 'Blazer', 'price': 90.76, 'color': 'Green', 'pattern': 'Polka Dot', 'material': 'Cotton', 'brand': 'Nike', 'condition': 'Vintage'}",Green Polka Dot Blazer by Nike (Vintage)
item_257,False,['Bottoms'],2024-09-29T11:39:05.535899,"{'subcategory': 'Skirt', 'price': 26.1, 'color': 'Green', 'pattern': 'Striped', 'material': 'Polyester', 'brand': 'Local Brand', 'condition': 'Vintage'}",Green Striped Skirt by Local Brand (Vintage)
item_258,False,['Outerwear'],2024-09-02T21:30:28.535899,"{'subcategory': 'Blazer', 'price': 76.46, 'color': 'Pink', 'pattern': 'Striped', 'material': 'Leather', 'brand': 'Local Brand', 'condition': 'Gently Used'}",Pink Striped Blazer by Local Brand (Gently Used)
item_259,False,['Bottoms'],2024-02-25T02:51:35.535899,"{'subcategory': 'Skirt', 'price': 32.06, 'color': 'Brown', 'pattern': 'Solid', 'material': 'Wool', 'brand': 'Nike', 'condition': 'Like New'}",Brown Solid Skirt by Nike (Like New)
item_260,False,['Bottoms'],2024-05-27T17:03:54.535899,"{'subcategory': 'Jeans', 'price': 109.95, 'color': 'Gray', 'pattern': 'Striped', 'material': 'Polyester', 'brand': 'Gucci', 'condition': 'Gently Used'}",Gray Striped Jeans by Gucci (Gently Used)
item_261,False,['Accessories'],2024-02-01T19:49:42.535899,"{'subcategory': 'Scarves', 'price': 11.88, 'color': 'Purple', 'pattern': 'Polka Dot', 'material': 'Wool', 'brand': 'H&M', 'condition': 'Well Used'}",Purple Polka Dot Scarves by H&M (Well Used)
item_262,False,['Dresses'],2024-06-09T23:41:34.535899,"{'subcategory': 'Evening Dress', 'price': 74.85, 'color': 'Brown', 'pattern': 'Floral', 'material': 'Leather', 'brand': 'Nike', 'condition': 'Vintage'}",Brown Floral Evening Dress by Nike (Vintage)
item_263,False,['Bottoms'],2024-09-09T14:06:55.535899,"{'subcategory': 'Jeans', 'price': 131.49, 'color': 'Blue', 'pattern': 'Solid', 'material': 'Cotton', 'brand': 'Gucci', 'condition': 'Gently Used'}",Blue Solid Jeans by Gucci (Gently Used)
item_264,False,['Accessories'],2024-01-21T14:56:13.535899,"{'subcategory': 'Hats', 'price': 245.35, 'color': 'White', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'Gucci', 'condition': 'Like New'}",White Solid Hats by Gucci (Like New)
item_265,False,['Dresses'],2024-12-19T23:49:11.535899,"{'subcategory': 'Midi Dress', 'price': 81.4, 'color': 'Gray', 'pattern': 'Plaid', 'material': 'Polyester', 'brand': 'Nike', 'condition': 'Vintage'}",Gray Plaid Midi Dress by Nike (Vintage)
item_266,False,['Tops'],2024-03-03T16:22:09.535899,"{'subcategory': 'Shirt', 'price': 115.69, 'color': 'Yellow', 'pattern': 'Plaid', 'material': 'Leather', 'brand': 'Gucci', 'condition': 'Gently Used'}",Yellow Plaid Shirt by Gucci (Gently Used)
item_267,False,['Outerwear'],2024-10-11T05:54:30.535899,"{'subcategory': 'Cardigan', 'price': 97.13, 'color': 'Brown', 'pattern': 'Solid', 'material': 'Linen', 'brand': 'Uniqlo', 'condition': 'Like New'}",Brown Solid Cardigan by Uniqlo (Like New)
item_268,False,['Dresses'],2024-06-09T02:41:05.535899,"{'subcategory': 'Midi Dress', 'price': 35.99, 'color': 'Red', 'pattern': 'Plaid', 'material': 'Wool', 'brand': 'Nike', 'condition': 'Well Used'}",Red Plaid Midi Dress by Nike (Well Used)
item_269,False,['Bottoms'],2024-05-18T16:39:25.535899,"{'subcategory': 'Trousers', 'price': 66.25, 'color': 'Gray', 'pattern': 'Plaid', 'material': 'Silk', 'brand': 'Zara', 'condition': 'Like New'}",Gray Plaid Trousers by Zara (Like New)
item_270,False,['Shoes'],2024-08-20T06:46:41.535899,"{'subcategory': 'Flats', 'price': 104.16, 'color': 'Red', 'pattern': 'Plaid', 'material': 'Polyester', 'brand': 'Local Brand', 'condition': 'Like New'}",Red Plaid Flats by Local Brand (Like New)
item_271,False,['Tops'],2024-09-16T16:10:06.535899,"{'subcategory': 'Tank Top', 'price': 20.69, 'color': 'Brown', 'pattern': 'Animal Print', 'material': 'Leather', 'brand': ""Levi's"", 'condition': 'Like New'}",Brown Animal Print Tank Top by Levi's (Like New)
item_272,False,['Dresses'],2024-10-09T12:19:29.535899,"{'subcategory': 'Mini Dress', 'price': 87.66, 'color': 'Black', 'pattern': 'Plaid', 'material': 'Denim', 'brand': 'Zara', 'condition': 'Vintage'}",Black Plaid Mini Dress by Zara (Vintage)
item_273,False,['Outerwear'],2024-11-19T14:50:36.535899,"{'subcategory': 'Blazer', 'price': 94.47, 'color': 'Green', 'pattern': 'Solid', 'material': 'Wool', 'brand': 'Zara', 'condition': 'Gently Used'}",Green Solid Blazer by Zara (Gently Used)
item_274,False,['Bottoms'],2024-08-17T06:50:01.535899,"{'subcategory': 'Shorts', 'price': 38.32, 'color': 'Black', 'pattern': 'Animal Print', 'material': 'Wool', 'brand': 'Local Brand', 'condition': 'Like New'}",Black Animal Print Shorts by Local Brand (Like New)
item_275,False,['Dresses'],2024-08-10T06:41:09.535899,"{'subcategory': 'Midi Dress', 'price': 58.09, 'color': 'Black', 'pattern': 'Animal Print', 'material': 'Cotton', 'brand': 'Uniqlo', 'condition': 'Like New'}",Black Animal Print Midi Dress by Uniqlo (Like New)
item_276,False,['Dresses'],2024-01-29T19:10:53.535899,"{'subcategory': 'Maxi Dress', 'price': 96.91, 'color': 'Gray', 'pattern': 'Solid', 'material': 'Silk', 'brand': ""Levi's"", 'condition': 'Like New'}",Gray Solid Maxi Dress by Levi's (Like New)
item_277,False,['Accessories'],2024-09-23T17:09:01.535899,"{'subcategory': 'Jewelry', 'price': 30.27, 'color': 'Black', 'pattern': 'Plaid', 'material': 'Linen', 'brand': 'Local Brand', 'condition': 'Like New'}",Black Plaid Jewelry by Local Brand (Like New)
item_278,False,['Tops'],2024-07-30T09:25:10.535899,"{'subcategory': 'T-Shirt', 'price': 34.8, 'color': 'Gray', 'pattern': 'Solid', 'material': 'Cotton', 'brand': 'H&M', 'condition': 'Gently Used'}",Gray Solid T-Shirt by H&M (Gently Used)
item_279,False,['Shoes'],2024-06-16T21:20:25.535899,"{'subcategory': 'Heels', 'price': 59.68, 'color': 'Gray', 'pattern': 'Solid', 'material': 'Cotton', 'brand': 'Local Brand', 'condition': 'Vintage'}",Gray Solid Heels by Local Brand (Vintage)
item_280,False,['Shoes'],2024-10-26T14:13:59.535899,"{'subcategory': 'Sandals', 'price': 74.42, 'color': 'Green', 'pattern': 'Animal Print', 'material': 'Linen', 'brand': 'H&M', 'condition': 'Gently Used'}",Green Animal Print Sandals by H&M (Gently Used)
item_281,False,['Bottoms'],2024-04-29T22:06:34.535899,"{'subcategory': 'Jeans', 'price': 95.59, 'color': 'Brown', 'pattern': 'Polka Dot', 'material': 'Leather', 'brand': 'Adidas', 'condition': 'Vintage'}",Brown Polka Dot Jeans by Adidas (Vintage)
item_282,False,['Bottoms'],2024-09-11T17:05:25.535899,"{'subcategory': 'Trousers', 'price': 153.06, 'color': 'Gray', 'pattern': 'Floral', 'material': 'Linen', 'brand': 'Gucci', 'condition': 'Well Used'}",Gray Floral Trousers by Gucci (Well Used)
item_283,False,['Bottoms'],2024-09-05T15:10:52.535899,"{'subcategory': 'Skirt', 'price': 53.91, 'color': 'Gray', 'pattern': 'Striped', 'material': 'Cotton', 'brand': 'Local Brand', 'condition': 'Vintage'}",Gray Striped Skirt by Local Brand (Vintage)
item_284,False,['Dresses'],2024-02-03T20:27:16.535899,"{'subcategory': 'Mini Dress', 'price': 333.34, 'color': 'Black', 'pattern': 'Floral', 'material': 'Denim', 'brand': 'Prada', 'condition': 'Gently Used'}",Black Floral Mini Dress by Prada (Gently Used)
item_285,False,['Shoes'],2024-04-27T23:33:47.535899,"{'subcategory': 'Sandals', 'price': 97.35, 'color': 'Blue', 'pattern': 'Striped', 'material': 'Linen', 'brand': ""Levi's"", 'condition': 'Gently Used'}",Blue Striped Sandals by Levi's (Gently Used)
item_286,False,['Bottoms'],2024-03-04T17:14:46.535899,"{'subcategory': 'Skirt', 'price': 27.91, 'color': 'Gray', 'pattern': 'Solid', 'material': 'Wool', 'brand': 'Zara', 'condition': 'Vintage'}",Gray Solid Skirt by Zara (Vintage)
item_287,False,['Shoes'],2024-07-19T12:45:22.535899,"{'subcategory': 'Sneakers', 'price': 137.16, 'color': 'Brown', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'Gucci', 'condition': 'Well Used'}",Brown Solid Sneakers by Gucci (Well Used)
item_288,False,['Tops'],2024-06-08T02:17:28.535899,"{'subcategory': 'Sweater', 'price': 18.57, 'color': 'Red', 'pattern': 'Polka Dot', 'material': 'Linen', 'brand': 'H&M', 'condition': 'Well Used'}",Red Polka Dot Sweater by H&M (Well Used)
item_289,False,['Tops'],2024-03-21T00:09:03.535899,"{'subcategory': 'Shirt', 'price': 42.12, 'color': 'Brown', 'pattern': 'Solid', 'material': 'Polyester', 'brand': 'Zara', 'condition': 'Like New'}",Brown Solid Shirt by Zara (Like New)
item_290,False,['Bottoms'],2024-08-09T04:36:46.535899,"{'subcategory': 'Skirt', 'price': 81.38, 'color': 'Black', 'pattern': 'Striped', 'material': 'Cotton', 'brand': 'Zara', 'condition': 'Like New'}",Black Striped Skirt by Zara (Like New)
